playlist_id,track_ids
2168,16277 11496 5420 137 8727 20027 5013 19363 9019 16316
2171,18907 9741 19674 20099 18676 55 6819 9202 2821 7028
2173,3729 2674 1168 6407 20457 17704 20342 9510 82 9520
2174,12639 14608 425 8367 7476 16971 8610 8491 13642 10308
2180,17961 1061 5483 4186 8058 16760 18381 3347 16535 5647
2182,10358 3537 2485 14706 8054 19908 5787 13413 5524 6625
2185,3035 16697 3535 6925 19775 14848 16621 4087 5674 15624
2187,9926 1698 12709 15466 10743 3698 12750 2812 8627 20605
2190,19280 6629 20483 2503 19323 4413 11309 9251 7907 14046
2191,11543 17469 17317 8265 4929 4658 13398 11996 18466 11145
2205,14608 12510 425 10624 3745 15669 9710 17701 15748 7833
2213,1297 19054 19735 10825 13852 13187 17363 9919 13243 16493
2215,5905 13312 5273 7744 4496 8767 12639 18653 6109 12284
2227,19043 14355 8644 11633 5425 2018 6651 2559 9550 9049
2229,3729 1774 5233 156 14527 16030 17840 4515 3190 11490
2239,14797 11563 9816 17228 2809 16718 14021 13524 9508 7131
2240,18968 19691 18486 10358 8614 13693 18916 3831 9916 16342
2244,2081 14738 2544 8134 18727 1422 20203 11685 2957 7545
2246,16797 5656 10294 19513 3485 18945 12997 18358 4355 16163
2250,16725 16024 11446 6876 6870 6871 6872 6873 6874 6875
2251,6880 6873 6874 6875 6876 6877 6878 6879 20634 6872
2254,11664 13029 303 19457 17982 522 9056 18916 7273 1815
2260,4039 12587 5389 5724 17944 8421 6441 8378 16159 9159
2261,20021 5459 10839 19802 10073 13187 9919 2789 13117 120
2275,2809 12297 16589 17192 111 5925 2474 1701 15270 7904
2277,9326 1042 19305 2006 1806 6682 9457 13117 10438 6794
2278,15246 8956 14395 42 8229 15314 5978 7610 6872 6871
2280,2886 15916 18281 15779 272 18826 5715 13378 10619 11141
2281,1655 2667 2712 9211 8357 4309 6092 387 8506 1130
2285,20099 18940 2503 6483 4416 18129 13733 5604 11666 3751
2292,6690 5540 17870 15969 2658 11211 12179 17138 18171 12919
2298,16659 5044 10043 19406 13113 1357 3195 1828 18963 19374
2306,14585 20425 8357 2984 4436 8506 13034 17826 15907 13006
2307,18907 15899 12709 12708 7172 15322 1698 5012 16586 12008
2312,20319 13817 16055 18844 20332 6884 6883 6887 6871 6872
2314,16204 15694 4201 12225 3658 4941 13477 11798 13465 11753
2320,8357 17002 7255 19673 20411 6092 2631 15974 4309 5685
2322,10257 11096 19444 8406 9062 6456 6182 2648 6896 6963
2327,3493 10583 13625 9949 18265 9580 6223 19144 3712 19973
2328,10884 914 10308 8610 20634 6879 6873 6874 6875 6876
2342,10172 8367 3087 17355 20314 6311 8610 2736 3631 19043
2345,7649 4113 13548 18241 1393 482 10169 15710 13537 16910
2353,8859 17778 5278 16552 7230 8550 16586 13798 3712 12815
2354,7405 5276 12087 13910 13776 9849 11765 9254 207 15631
2358,20099 15269 28 2993 3022 7963 16254 19871 18369 12888
2363,514 10985 13675 12096 4598 17996 13807 228 18565 7597
2364,11366 4569 7610 42 8956 4444 15314 2705 1380 16690
2367,5640 14993 7077 12089 117 14556 10834 6881 6875 6876
2368,15626 5524 10553 8714 15128 16018 725 3989 4436 7465
2371,9183 16873 17982 6220 3780 17983 5715 272 10089 13180
2374,15316 10445 17778 14201 3769 18075 14689 3801 18225 6223
2375,15017 13990 13034 16474 17826 1275 19939 15862 13006 19704
2383,3709 16536 15929 10957 2886 17050 1252 15873 4850 11648
2389,20595 12299 8990 12174 16466 20571 5197 19878 8348 12651
2390,11276 5859 13573 10661 6915 13909 7028 14490 6858 6859
2399,9438 8584 19150 19862 17318 7687 9948 17744 13618 12334
2407,9373 7133 17944 8421 4510 920 2623 17606 13461 10089
2408,8347 3229 12639 5046 15023 648 963 10417 19216 20156
2416,10884 19064 12651 914 14735 9402 16166 18951 3798 4097
2417,14022 4039 10067 13371 19400 8925 3203 6883 6875 6871
2420,15183 17982 14662 6302 1840 8437 6433 12765 15064 18916
2421,11635 1833 19087 7313 8347 3229 15010 14767 6874 6875
2431,12639 13642 8659 9663 17545 7649 1085 14608 19202 12284
2433,14195 5856 2 5715 272 16331 5282 9529 7853 6877
2434,11963 20411 3392 8724 10567 8514 14091 12406 1197 19662
2437,15430 10698 18040 20634 6879 6873 6874 6875 6876 6877
2444,17528 8580 14433 17495 20165 17958 8836 11724 19398 5030
2445,9995 9751 13702 6080 10773 6879 6873 6874 6875 6876
2451,17920 6113 16232 16642 17602 14992 14365 9793 7 16360
2455,19464 20271 17052 15042 6877 6886 6872 6873 6874 6875
2461,1998 17578 12225 10074 20131 2404 3094 16313 10883 2821
2467,6057 8724 10567 12215 5725 19424 756 12414 3460 13846
2473,20417 12396 2648 14091 9963 8514 6881 6883 6873 6874
2483,8813 19665 20411 769 3558 5418 5045 2124 17851 14763
2484,7886 5656 11342 19628 10541 10618 5443 12723 19109 5670
2490,2485 19790 16369 2615 17593 20099 18129 19823 11166 9
2499,6522 16199 1562 13217 1582 1742 9349 6878 6877 6871
2507,10247 8434 9659 1036 15599 5469 13297 4433 12639 8767
2511,18817 13076 2273 15124 5146 11700 15755 1208 17221 18185
2515,305 3631 2853 2371 5536 4463 1387 4518 8304 866
2517,12994 11685 18727 10487 20203 13342 18653 14608 2664 3892
2519,19674 3392 14417 769 19024 14117 12516 4908 20327 16817
2524,15179 2166 4180 1686 13156 16731 8608 4177 18063 15329
2527,2024 15206 8625 5605 6148 4757 13374 1948 9414 7807
2545,10757 4212 6169 3631 10627 17964 8720 6439 1762 5536
2546,15909 19078 18773 20483 20248 11662 1610 10387 5391 5976
2547,3422 16818 6281 13844 20584 9623 8909 16782 426 16650
2548,19638 13988 5815 1232 8927 16817 14827 11527 11604 1857
2549,17506 2047 3860 658 8921 16170 8764 6878 6874 6875
2550,5735 11693 4389 6333 16471 15440 4480 9306 4460 8956
2557,5054 11835 6879 6873 6874 6875 6876 6877 6878 20634
2559,12894 19218 4505 20207 7459 17022 16921 17431 7311 12243
2561,14780 2214 20075 10644 7301 19364 13155 18285 18854 7000
2580,8724 411 10417 9569 4679 15320 15073 12021 16358 18452
2586,10985 5779 2189 27 13833 949 15907 13034 17826 13990
2589,7611 18281 17355 17982 530 6735 10089 5147 15631 13180
2593,12639 5606 19320 14023 8953 16314 14770 13894 7734 19699
2594,4980 1784 15809 6458 4819 20589 14303 12570 6882 6881
2598,1852 7058 5576 12717 9513 4171 2870 3173 12927 4071
2603,11380 15885 17186 5045 6906 20327 9504 6446 12395 3341
2605,14662 19004 9084 10630 10934 3163 3242 15356 1731 3961
2608,10912 8724 10567 11741 5733 2062 3776 5022 18357 7291
2612,14930 4486 8223 2907 5330 17203 5536 2631 8506 19024
2619,2033 105 20634 6873 6875 6876 6877 6878 6879 6880
2622,5201 18275 18773 1386 19365 15584 14978 6877 6873 6874
2624,1252 1815 18916 10202 15833 2086 1680 6506 17774 876
2630,8905 19051 11148 3173 11283 12092 5610 3700 6985 15429
2634,5201 16227 8502 18275 8709 9257 14978 15584 2792 4128
2635,9258 12573 7292 12472 11719 5322 14786 11227 18319 14870
2640,13769 12871 7681 10796 19330 5703 17447 17259 6215 20080
2648,17982 15673 2698 12692 5108 9490 2997 17525 8540 18129
2657,17982 17952 16483 12432 19280 4144 11141 4225 7882 16417
2664,10644 15150 17002 8016 2712 1796 2755 20056 13912 7387
2665,18817 19078 12406 6794 1714 12639 14249 14091 17768 8721
2666,8849 12668 8872 15873 16905 4850 2153 8540 6873 6883
2667,7077 4205 14797 9611 14128 15073 3684 4014 4594 6373
2671,3629 3034 9614 3951 7701 3697 4985 17097 13902 17243
2673,18486 4531 2144 2423 15269 3022 12888 16254 18369 19871
2678,13454 1386 12702 9441 30 13002 12314 5815 12414 8488
2680,9633 5122 10436 20036 7817 10507 17768 6794 11102 6579
2683,5201 20329 13670 1179 10067 12658 1386 14867 16384 6697
2685,9685 16466 17762 6056 15023 19216 5046 8843 10458 8050
2696,19334 2845 18716 16381 5453 11959 5735 4858 1899 5112
2697,20099 3334 16503 20135 15149 17258 18312 6534 142 11396
2701,3999 18454 7211 9756 13712 13542 4990 13259 11164 5699
2706,18213 11176 12052 1180 6682 15666 19305 9457 1806 5761
2707,734 14360 17920 1852 17925 19638 19250 18545 19590 10191
2713,2902 16277 5314 13043 11400 13934 13539 17033 13873 19564
2717,6154 7251 14993 8502 17868 11907 6104 8173 2274 8942
2727,6764 3660 17982 1252 15440 9306 4480 13624 4850 1275
2730,9984 13778 20050 19863 17363 6577 6943 2730 4598 3577
2732,20099 13352 5152 10339 5413 14734 9739 10172 18598 11664
2734,13803 18785 2153 8540 14167 20497 11205 12089 10834 14556
2740,7593 8635 6557 18623 17453 8347 238 2665 12282 5893
2741,14933 3719 1574 5110 16263 4457 4857 16087 6408 12623
2742,676 14204 12960 5831 19713 7475 4302 3630 9500 443
2769,11327 4379 16105 16544 8066 6881 6873 6874 6875 6885
2770,9833 4806 18314 15923 13115 2801 6683 8209 4848 5192
2772,10839 4515 10391 2439 17840 16030 18851 7119 16309 4186
2773,13205 4568 3245 2769 18965 122 14346 1398 873 2067
2775,16064 4337 30 6308 1232 12702 17996 15097 4598 5815
2777,6660 16373 1004 4079 2126 10259 11176 12052 18213 1531
2783,8709 9257 3463 13537 16910 4083 8822 233 11421 6246
2793,13824 8142 10644 358 1130 2755 9211 20056 19479 387
2799,4032 2801 19362 20101 17925 11518 5536 4492 734 6651
2807,12174 6679 10191 2907 17901 7476 16315 8357 20216 8506
2812,10191 15128 10137 15185 724 14738 4871 5572 13463 4725
2817,20634 6880 6872 6873 6874 6875 6876 6877 6878 6879
2828,14783 20634 6879 6872 6873 6874 6875 6876 6877 6878
2829,13029 11664 6865 17325 19674 3392 10686 3771 5593 5092
2833,10839 6784 2923 6856 6883 6876 6877 6878 6879 6880
2834,15139 16022 14406 1166 15795 11372 10500 6876 6870 6871
2835,861 8474 8031 3181 5626 12766 14622 5801 4848 19935
2837,8229 8956 5769 4693 10219 9511 2979 8756 3288 3736
2842,7301 17404 5647 17768 7464 16535 14758 10507 674 13026
2847,11943 8491 19726 5292 13117 2617 120 8372 5155 4441
2856,11604 14827 12894 4505 7931 13934 10304 8077 2974 16297
2864,8421 17944 9075 19908 1934 2485 6441 20632 14886 1070
2865,5359 2081 2503 5663 17355 1852 17857 9320 15146 8724
2868,144 10957 10074 17982 4937 10360 16536 1815 19302 5715
2872,20027 10614 16006 20634 6877 6872 6873 6874 6875 6876
2873,11155 16796 17715 17515 8570 18349 12637 4412 7766 12932
2892,3684 9491 5314 14797 3047 6220 5787 13187 1934 15769
2898,5163 2351 16277 13158 7550 14033 9231 19024 13824 2273
2909,7990 6204 14878 18100 2608 13735 5230 13393 20526 12149
2912,6617 7729 3813 18240 13833 949 3557 10496 11663 14309
2917,16466 14585 12380 20405 17442 18033 13551 15926 11101 2117
2921,13187 20135 19280 11265 15038 14128 11125 6732 9424 16340
2922,1712 12988 4828 7884 9331 13846 8227 756 15090 12215
2926,2081 5572 2627 19202 11993 181 5647 3892 2497 3347
2934,1041 18285 7000 2112 7868 5252 18022 10644 11793 20322
2939,19280 2579 3102 16580 19471 14983 9598 2357 1384 8599
2941,342 19193 19813 17303 20425 9526 9397 20084 9503 18637
2947,16624 9717 6373 6195 9321 10588 15290 12601 13812 10920
2951,3907 4947 20634 6880 6874 6875 6876 6877 6878 6879
2952,5901 11238 1559 10237 14203 2444 18583 15464 4130 17993
2957,4422 12225 5092 2631 13439 15974 11919 6085 16339 18116
2965,17827 1796 20135 12426 19693 1678 18339 10132 8421 17944
2966,10854 4367 5751 1127 19217 7326 18503 18875 8544 17258
2973,17325 15740 19250 19781 11775 8610 10022 10308 1452 11724
2977,20248 14738 2081 13697 11188 12995 410 8866 15951 19202
2988,14983 2357 1384 8599 18848 16852 9598 16580 3102 1497
3001,4422 20425 15374 20481 13801 9974 10336 17405 17487 17649
3025,8265 3047 13435 19378 2075 19043 5171 8879 17419 18097
3035,3229 8347 15042 18111 20271 9795 19464 756 8227 12215
3036,9309 11119 13237 17671 204 2511 6411 12425 18088 11699
3043,14585 14824 17768 6794 10507 6878 6872 6873 6874 6875
3045,15673 12186 8577 20345 5781 12177 8101 17277 7214 4223
3049,217 19929 19630 17447 2022 7681 17530 12871 951 10209
3051,20295 15167 9356 18783 9338 3347 5647 15560 10750 13088
3058,11518 11793 6094 3313 4044 1026 15640 3278 2197 13642
3062,17692 8429 2744 3103 12795 16915 10535 6290 11219 8490
3071,10603 6174 17969 13642 11943 19160 9942 13691 18088 14885
3073,5545 17897 5421 11597 19902 18278 8320 15135 1486 7583
3077,3974 20578 4510 1587 2789 2755 18965 14306 9211 10073
3086,4436 2527 2984 17795 9447 15907 11731 13034 13990 17826
3092,13259 6815 16642 4486 4044 15231 19638 15740 197 5536
3103,14155 15128 1714 11664 14249 13029 16994 5359 6879 6878
3105,9303 6311 7811 2755 18817 7647 3631 16690 20056 5536
3106,11792 14469 10970 1194 6762 8540 1011 17868 13187 2153
3121,14911 19220 8885 11604 14824 2357 3189 19471 18795 9598
3127,11943 13642 19790 3519 15951 16817 7820 16369 18653 1857
3129,13028 19202 11993 8566 14160 12775 1487 1953 20339 7023
3131,7899 9663 3676 8265 13771 5786 2789 14081 10073 5724
3146,7077 17746 648 8767 5606 12987 19889 2048 17965 3830
3152,10074 5388 1680 6506 876 15938 11513 8872 1588 12668
3164,19596 11047 13202 12213 18940 5973 18116 9317 19999 11759
3168,2360 20634 6851 6873 6874 6875 6876 6877 6878 6879
3174,19570 13115 6717 20150 18907 4085 2801 17463 7172 13374
3178,5201 12623 20334 19941 5391 6879 6874 6875 6876 6877
3183,17856 4814 7456 12994 12781 16642 19674 3392 2559 17888
3192,7066 12794 18622 16325 342 2179 2914 3633 5384 17880
3196,17983 7301 4679 9819 16261 8154 13142 14384 7039 1687
3199,8219 11158 1032 15464 12314 4263 7987 13002 5536 3631
3200,18244 18948 9182 6931 1835 4361 11286 9574 9770 18994
3201,1655 3658 11798 4941 19718 20481 10629 10336 13801 15374
3214,660 5030 18007 18446 10689 14077 4458 4923 15610 160
3217,10074 19606 4689 12516 14117 5551 7882 5648 19359 3557
3218,6325 12225 17651 10757 17193 19504 11568 6885 6874 6875
3232,5928 19163 19721 7565 2818 13642 8491 6590 2769 19812
3233,9036 18794 6880 6873 6874 6875 6876 6877 6878 6879
3238,15627 6963 19656 14133 6018 9594 18382 4185 15534 2148
3244,7671 14313 5901 12919 18171 11211 10019 6878 6873 6874
3245,10561 18898 2807 1039 20634 6878 6872 6873 6874 6875
3246,19302 7882 2190 200 5163 7899 17746 19781 11627 11173
3248,9162 1341 3356 6330 8482 20634 6876 6877 6878 6879
3250,13257 15627 19656 19444 6963 11096 6018 20012 14133 18289
3260,15769 5906 16373 17704 9513 6599 12717 1168 16548 9520
3263,12299 4189 13265 17325 16846 17925 17920 12975 18158 11518
3271,1386 11232 11543 18275 2116 14022 1701 17097 13902 20329
3274,12815 17327 2219 6131 9940 13052 822 1147 10805 19609
3278,19921 4858 5735 16923 7119 14182 16309 18851 17715 11155
3279,4819 20589 18692 18578 9395 16955 5291 16744 1008 4897
3287,5667 2435 10580 7416 18423 14270 7298 12114 762 8499
3288,9831 18433 2335 7823 18569 11604 18763 14827 4654 20194
3289,6188 18097 519 14128 2348 19756 4136 9400 2172 9278
3290,11633 3272 6533 5724 9159 9550 102 120 16969 2617
3292,2081 8724 3892 2664 8367 14758 16535 5647 5905 12783
3315,18490 8502 17555 14923 16227 7686 11882 11469 12096 18944
3320,7000 18285 13155 18854 4087 1156 15624 3535 6925 18479
3326,3864 10800 4072 12305 10561 2821 14558 9136 14490 18288
3329,17982 8683 14910 9221 9332 10089 3564 12507 13180 2151
3333,9663 6620 15593 19878 2231 5939 20571 5773 2298 6515
3334,20483 16866 8050 10458 16140 2331 6561 11330 6881 6884
3338,81 18513 2115 10308 4910 1674 12154 7465 6877 6873
3341,1290 4594 3684 19577 6361 10552 14561 12043 11817 6496
3344,13808 10360 2886 12162 12584 8381 5036 2581 7379 6439
3353,3679 9007 14604 6435 9392 2090 1357 18963 1828 13113
3354,9093 18156 15050 13771 19006 1412 15502 19486 17550 7208
3357,15820 8932 13243 5815 6296 1232 17363 15234 1033 8799
3360,14201 20579 2289 15589 5925 4111 1179 15252 10379 8709
3364,7301 15184 11648 16905 15873 19055 8724 1070 8119 19359
3365,8614 1042 20579 14024 9163 13597 8358 6405 5649 2273
3367,13225 4743 5098 14318 11792 10984 11573 4865 7904 16048
3376,3974 17442 2886 14318 11945 17520 3585 5815 1981 1232
3383,20425 725 4436 5180 18774 15748 6837 10624 3745 6565
3386,272 5715 17406 8361 16557 1117 477 10209 5722 12564
3394,11930 9756 6704 19347 17431 3682 7936 11394 14022 10291
3396,16662 10257 8823 8784 11940 15627 2392 16861 10926 8297
3404,2886 13769 20099 15183 10074 3256 19868 16116 2166 6943
3406,3229 2756 8347 16891 6109 16969 14249 18653 3238 8019
3409,8724 2466 751 19953 4687 16420 16685 4179 16461 10087
3415,12639 5606 13537 12693 4083 16910 15680 15 16698 14777
3427,8357 19482 19995 1852 17545 20405 2242 20056 2527 18385
3429,4014 15038 19160 3542 6373 14128 12940 9163 14024 13597
3445,16642 1655 1411 2471 12674 134 8517 5699 11164 8472
3462,552 14661 20453 13990 13006 13034 15907 15 16698 14777
3463,14608 425 13498 2000 2579 5767 18727 10487 13342 11685
3467,16589 10067 2095 18669 6825 16762 8173 6104 17351 4804
3477,19947 3228 6193 15667 2393 18333 20634 6878 6874 6875
3482,3951 4756 20626 11251 6460 20634 6880 6873 6874 6875
3488,3373 20099 648 11664 1085 13029 8767 3519 16369 19790
3497,5201 9143 13803 17192 11173 5098 10975 16263 1574 30
3507,20241 12587 8016 16466 3491 11614 1157 7943 18385 387
3508,4532 14133 6963 19656 6283 19205 8297 20121 6197 2186
3509,9568 18283 9309 4393 5268 3557 16012 18240 15440 8062
3511,17982 9919 9412 18598 4510 10172 920 13187 3483 6971
3514,8659 1209 11518 3537 10644 9741 16803 11684 10358 13498
3523,1651 9127 9906 4189 8470 17154 8009 13265 7480 20238
3526,20619 7878 16910 13537 4083 12693 7857 8836 15518 8472
3530,1655 4995 3476 3340 5905 12783 18874 19823 9056 7273
3531,7908 20153 20634 6878 6874 6875 6876 6877 6881 6879
3532,4066 5647 10270 16535 18176 3347 13205 6880 5089 19662
3535,13600 9009 12867 873 14346 19792 3560 2067 9705 4393
3543,5646 9926 12724 1252 13798 11005 17915 4726 14344 724
3547,11793 4032 544 6169 1651 12314 10627 13259 2559 17651
3561,20244 20417 12396 2455 3172 18940 8201 444 9279 2831
3567,5760 6712 2509 19193 18760 2466 11001 9342 3766 19974
3571,1512 20425 13990 13006 17826 14204 12960 3630 4302 19713
3576,7687 11882 5769 13947 8295 18749 9158 14933 16991 3124
3578,20255 14496 16282 12258 3937 15682 13459 6921 6876 6869
3588,6317 7371 19782 19374 5304 6584 3173 4071 15828 12927
3589,8724 10912 6265 17392 2755 914 20056 10884 8421 2665
3594,20501 13625 16415 17967 9655 10084 268 8859 3961 10206
3596,13243 4925 12933 15087 8077 2974 4505 19837 369 10930
3597,16517 6331 9537 11107 4809 15570 16236 18176 18397 5957
3617,3888 724 2289 18090 12416 1513 12724 16289 6062 20345
3622,12909 17656 3130 13941 8890 590 5922 848 6923 6879
3624,8805 2981 19566 17517 6371 6503 7555 17189 10901 17150
3631,3932 11527 16817 7820 2769 4568 13205 19023 3245 15580
3633,8656 20449 19900 18058 10496 11663 14309 2888 13671 6892
3634,17704 18392 16548 6883 6886 6872 6873 6874 6875 6876
3645,1812 4592 13627 20634 6882 6875 6876 6877 6878 6879
3650,16277 13043 3229 10470 4584 8564 8347 18987 7208 15502
3654,5865 1678 8500 8610 5815 1232 8004 10308 10521 19202
3655,16065 7198 8093 10219 2979 3288 12518 17826 13006 13034
3657,18156 11448 18404 18140 5267 17192 18275 5925 8222 10379
3662,10507 8145 15492 15731 16646 18378 463 6856 6871 6873
3666,7611 9339 13784 2 7379 18205 904 15594 7076 1502
3677,3544 9278 10512 316 9429 3173 11148 8828 6093 674
3678,6109 963 15951 20156 10417 18653 4850 15873 11648 13624
3683,11800 5856 12087 13776 648 13117 8767 10438 120 12639
3695,11232 4707 1830 6925 16621 14848 6367 16697 19775 5778
3696,1461 2801 18907 2351 3709 2311 19426 15908 5389 19364
3704,1655 9965 7399 6101 12974 12 616 12037 19266 1883
3711,19610 14712 12723 2789 10541 10073 13291 14937 3901 3257
3712,822 17635 13875 9606 2551 18758 14210 829 11688 18011
3719,8724 9741 15320 10087 3497 4179 14738 5572 19075 20056
3720,8724 10912 16420 17074 2700 1328 3839 4687 19953 7241
3726,13370 8118 9663 7649 8659 17469 2853 13642 17888 10884
3728,11015 16536 13733 142 17258 4416 949 3813 13833 5793
3732,2615 8659 17746 2551 7961 13875 9246 17635 4510 2485
3734,8919 13803 14149 3437 11573 4865 9508 7904 6857 6874
3746,14022 7159 14797 12910 5947 3229 9441 8347 5815 425
3747,14797 5925 6511 15263 18870 11571 250 15616 13180 10089
3759,4467 7899 16325 19630 4857 17258 142 19302 5947 4457
3762,5905 18874 1149 9500 4302 3630 19713 20169 12960 14204
